#time,accel_x,accel_y,accel_z
278.401937,937.986459,4115.654872,-9437.292334
278.404507,1205.982590,861.416136,-9379.864592
278.407077,689.132909,-2316.252277,-10643.274925
278.409647,-535.992262,957.129040,-9686.145885
278.412217,363.709035,-1033.699363,-10164.710405
278.414787,842.273555,2067.398726,-10011.569758
278.417357,669.990328,3177.668413,-9322.436850
278.419928,516.849682,1091.127106,-10088.140082
278.422498,210.568389,2163.111630,-9915.856854
278.425068,861.416136,344.566454,-9628.718142
278.427638,535.992262,-153.140646,-10011.569758
278.430208,325.423874,1416.550979,-10260.423309
278.432778,803.988394,727.418070,-10068.997501
278.435348,325.423874,287.138712,-9628.718142
278.437918,267.996131,382.851616,-10068.997501
278.440488,861.416136,1014.556782,-10049.854920
278.443058,1052.841944,210.568389,-10107.282662
278.445628,344.566454,1301.695494,-9781.858789
278.448198,727.418070,593.420005,-9762.716208
278.450768,880.558717,-57.427742,-10260.423309
278.453338,267.996131,2297.109696,-10164.710405
278.455908,937.986459,1339.980656,-9934.999435
278.458478,344.566454,2009.970984,-9954.142016
278.461048,344.566454,3024.527766,-9705.288466
278.463618,1052.841944,1282.552914,-9781.858789
278.466188,1493.121302,-631.705166,-10298.708470
278.468758,-995.414202,2124.826469,-9379.864592
278.471328,1129.412267,-3694.518094,-10585.847182
278.473898,-631.705166,2488.535504,-9973.284597
278.476468,2105.683888,2909.672282,-9801.001370
278.479038,937.986459,2048.256146,-9877.571693
278.481608,-1569.691626,2813.959378,-9628.718142
278.484178,2411.965181,-2737.389054,-10298.708470
278.486748,-1607.976787,2297.109696,-9820.143950
278.489318,133.998066,784.845813,-10375.278794
278.491888,1110.269686,-4039.084549,-9801.001370
278.494458,0.000000,1588.834206,-9628.718142
278.497054,1282.552914,1895.115499,-9743.573627
278.499649,2258.824534,-1531.406464,-10662.417506
278.502245,-2431.107762,3579.662610,-9915.856854
278.504840,1225.125171,-344.566454,-9992.427178
278.507436,1454.836141,1282.552914,-9437.292334
278.510031,133.998066,1263.410333,-9590.432981
278.512627,191.425808,-2909.672282,-10470.991698
278.515222,1052.841944,-38.285162,-9973.284597
278.517818,-459.421939,708.275490,-9954.142016
278.520413,899.701298,708.275490,-10049.854920
278.523009,593.420005,2545.963246,-9265.009107
278.525604,248.853550,746.560651,-10279.565890
278.528200,-114.855485,-382.851616,-10317.851051
278.530795,1033.699363,1627.119368,-9322.436850
278.533391,421.136778,-287.138712,-10413.563955
278.535986,746.560651,-114.855485,-9896.714274
278.538582,306.281293,1263.410333,-9954.142016
278.541177,593.420005,708.275490,-10068.997501
278.543773,669.990328,459.421939,-9762.716208
278.546368,210.568389,172.283227,-9839.286531
278.548964,210.568389,803.988394,-9743.573627
278.551559,1244.267752,-248.853550,-9992.427178
278.554155,555.134843,574.277424,-10088.140082
278.556750,-497.707101,-38.285162,-10030.712339
278.559346,363.709035,727.418070,-9839.286531
278.561941,1971.685822,-1225.125171,-10030.712339
278.564537,-229.710970,421.136778,-9590.432981
278.567132,593.420005,-1320.838075,-10432.706536
278.569728,306.281293,689.132909,-9801.001370
278.572323,899.701298,2124.826469,-9513.862658
278.574919,-1875.972918,-38.285162,-10490.134278
278.577514,2316.252277,4402.793584,-9360.722011
278.580110,2163.111630,1971.685822,-8997.012976
278.582705,1244.267752,-3101.098090,-10624.132344
278.585301,-1588.834206,2641.676150,-9762.716208
278.587896,2450.250342,1454.836141,-9954.142016
278.590492,-842.273555,-1569.691626,-10777.272990
278.593087,574.277424,3560.520029,-9016.155557
278.595683,1665.404530,842.273555,-9934.999435
278.598278,95.712904,4823.930362,-10068.997501
278.600886,-191.425808,1588.834206,-9609.575562
278.603495,1627.119368,-3024.527766,-10451.849117
278.606103,-95.712904,1301.695494,-9533.005238
278.608711,76.570323,-1761.117434,-10107.282662
278.611319,918.843878,957.129040,-10643.274925
278.613928,172.283227,2316.252277,-9399.007173
278.616536,803.988394,-191.425808,-10145.567824
278.619144,-76.570323,3962.514226,-9341.579430
278.621752,593.420005,2143.969050,-9973.284597
278.624361,957.129040,172.283227,-10088.140082
278.626969,-114.855485,880.558717,-9513.862658
278.629577,191.425808,1148.554848,-9877.571693
278.632185,669.990328,133.998066,-10375.278794
278.634794,344.566454,2009.970984,-9399.007173
278.637402,325.423874,95.712904,-9820.143950
278.640010,593.420005,1033.699363,-10049.854920
278.642618,497.707101,1531.406464,-10279.565890
278.645226,555.134843,-669.990328,-9724.431046
278.647835,114.855485,1569.691626,-9801.001370
278.650443,478.564520,861.416136,-10317.851051
278.653051,1263.410333,1493.121302,-9877.571693
278.655659,0.000000,2890.529701,-9781.858789
278.658268,593.420005,2029.113565,-10011.569758
278.660876,784.845813,1818.545176,-9456.434915
278.663484,842.273555,1033.699363,-9934.999435
278.666092,-842.273555,823.130974,-9647.860723
278.668701,1033.699363,-3771.088418,-10700.702667
278.671309,-823.130974,3790.230998,-10241.280728
278.673917,1780.260014,3120.240670,-9724.431046
278.676525,1512.263883,1761.117434,-9762.716208
278.679134,-1952.543242,3024.527766,-9533.005238
278.681742,2756.531635,-2450.250342,-10356.136213
278.684350,-1167.697429,1320.838075,-10068.997501
278.686958,1703.689691,1320.838075,-10260.423309
278.689567,2220.539373,-3215.953574,-9839.286531
278.692175,-995.414202,3254.238736,-9035.298138
278.694783,880.558717,3081.955509,-9322.436850
278.697391,2928.814862,-1818.545176,-10949.556218
278.700000,-1990.828403,3426.521963,-9915.856854
278.702608,382.851616,-459.421939,-9820.143950
278.705224,1818.545176,880.558717,-9590.432981
278.707840,708.275490,1033.699363,-9590.432981
278.710456,76.570323,-3043.670347,-10872.985894
278.713071,172.283227,-95.712904,-10011.569758
278.715687,287.138712,669.990328,-9877.571693
278.718303,1091.127106,574.277424,-9954.142016
278.720919,669.990328,1914.258080,-9667.003304
278.723535,76.570323,1895.115499,-9877.571693
278.726151,478.564520,-1148.554848,-10317.851051
278.728767,727.418070,823.130974,-9762.716208
278.731383,210.568389,-172.283227,-9820.143950
278.733999,784.845813,1186.840010,-9743.573627
278.736615,363.709035,727.418070,-10451.849117
278.739231,478.564520,401.994197,-9858.429112
278.741847,1091.127106,1110.269686,-9609.575562
278.744463,401.994197,382.851616,-10298.708470
278.747079,38.285162,1282.552914,-9820.143950
278.749695,995.414202,287.138712,-9628.718142
278.752310,746.560651,-708.275490,-10126.425243
278.754926,440.279358,344.566454,-10088.140082
278.757542,-19.142581,-1550.549045,-10298.708470
278.760158,1339.980656,-1684.547110,-9820.143950
278.762774,-459.421939,-593.420005,-10068.997501
278.765390,1359.123237,478.564520,-10145.567824
278.768006,-669.990328,4689.932296,-9360.722011
278.770622,1148.554848,2986.242605,-9973.284597
278.773238,-1359.123237,-2086.541307,-10336.993632
278.775854,401.994197,-1703.689691,-10356.136213
278.778470,650.847747,-669.990328,-9992.427178
278.781086,-880.558717,-2469.392923,-10930.413637
278.783702,1071.984525,3598.805190,-9513.862658
278.786318,2258.824534,1799.402595,-9131.011042
278.788934,-535.992262,1052.841944,-10126.425243
278.791549,172.283227,3713.660675,-9360.722011
278.794165,-401.994197,-153.140646,-11045.269122
278.796781,689.132909,5225.924558,-9265.009107
278.799397,1052.841944,210.568389,-9379.864592
278.802013,555.134843,-1607.976787,-10643.274925
278.804629,363.709035,1225.125171,-9647.860723
278.807245,880.558717,-823.130974,-10298.708470
278.809865,114.855485,2220.539373,-9915.856854
278.812486,803.988394,1531.406464,-9513.862658
278.815106,535.992262,1722.832272,-9915.856854
278.817727,-191.425808,2507.678085,-9781.858789
278.820347,1320.838075,-689.132909,-10356.136213
278.822967,1110.269686,1186.840010,-9552.147819
278.825588,-114.855485,1052.841944,-10202.995566
278.828208,363.709035,382.851616,-10336.993632
278.830829,957.129040,1416.550979,-9150.153622
278.833449,210.568389,-153.140646,-10126.425243
278.836069,478.564520,1129.412267,-10375.278794
278.838690,727.418070,1512.263883,-9954.142016
278.841310,325.423874,-95.712904,-9781.858789
278.843931,593.420005,1665.404530,-9552.147819
278.846551,593.420005,2488.535504,-9858.429112
278.849171,459.421939,2603.390989,-10126.425243
278.851792,727.418070,3101.098090,-9628.718142
278.854412,1129.412267,459.421939,-9724.431046
278.857033,-880.558717,861.416136,-9724.431046
278.859653,497.707101,-3369.094221,-10777.272990
278.862273,363.709035,4000.799387,-9418.149754
278.864894,1780.260014,1320.838075,-10336.993632
278.867514,-57.427742,3196.810994,-9801.001370
278.870135,-1646.261949,1397.408398,-9513.862658
278.872755,2507.678085,-2373.680019,-10317.851051
278.875375,-1627.119368,2603.390989,-9667.003304
278.877996,2679.961312,114.855485,-10202.995566
278.880616,1167.697429,-1646.261949,-10011.569758
278.883237,-2143.969050,2871.387120,-8977.870395
278.885857,1320.838075,-4268.795518,-10413.563955
278.888477,-19.142581,1071.984525,-10643.274925
278.891098,-191.425808,3311.666478,-9915.856854
278.893718,727.418070,248.853550,-9992.427178
278.896339,2182.254211,2354.537438,-9265.009107
278.898959,-172.283227,-1148.554848,-9686.145885
278.901579,0.000000,-1780.260014,-10796.415571
278.904200,0.000000,287.138712,-10088.140082
278.906820,899.701298,-823.130974,-9877.571693
278.909440,555.134843,1435.693560,-9724.431046
278.912061,267.996131,1129.412267,-9934.999435
278.914684,363.709035,2335.394858,-9628.718142
278.917306,746.560651,-612.562586,-10432.706536
278.919929,478.564520,287.138712,-9801.001370
278.922552,210.568389,459.421939,-9667.003304
278.925174,612.562586,803.988394,-9954.142016
278.927797,555.134843,708.275490,-10068.997501
278.930420,555.134843,-19.142581,-10011.569758
278.933042,153.140646,1397.408398,-10049.854920
278.935665,899.701298,133.998066,-9954.142016
278.938288,631.705166,-114.855485,-9896.714274
278.940910,-382.851616,478.564520,-9628.718142
278.943533,1818.545176,19.142581,-10049.854920
278.946156,287.138712,-1531.406464,-10432.706536
278.948778,57.427742,-1473.978722,-10068.997501
278.951401,669.990328,-1129.412267,-9820.143950
278.954024,1378.265818,95.712904,-10298.708470
278.956646,-1263.410333,4594.219392,-9533.005238
278.959269,1531.406464,2584.248408,-9781.858789
278.961892,-114.855485,-2048.256146,-10107.282662
278.964514,-229.710970,-1512.263883,-9934.999435
278.967137,1627.119368,-842.273555,-10030.712339
278.969760,-1320.838075,-1856.830338,-10796.415571
