#time,accel_x,accel_y,accel_z
135.111358,306.281293,210.568389,-10202.995566
135.113743,2411.965181,535.992262,-9820.143950
135.116129,-38.285162,1627.119368,-9303.294269
135.118514,1205.982590,19.142581,-10336.993632
135.120899,1895.115499,708.275490,-9743.573627
135.123284,382.851616,1378.265818,-9322.436850
135.125669,1818.545176,210.568389,-9973.284597
135.128054,2009.970984,650.847747,-9992.427178
135.130440,669.990328,1091.127106,-9820.143950
135.132899,-918.843878,516.849682,-10260.423309
135.135359,823.130974,574.277424,-9839.286531
135.137819,669.990328,1282.552914,-9647.860723
135.140279,612.562586,976.271621,-9934.999435
135.142738,1052.841944,-440.279358,-10088.140082
135.145198,-880.558717,2545.963246,-9150.153622
135.147658,1091.127106,344.566454,-10298.708470
135.150117,-191.425808,306.281293,-10241.280728
135.152577,-2220.539373,1741.974853,-9379.864592
135.155037,248.853550,57.427742,-10719.845248
135.157497,1397.408398,459.421939,-9762.716208
135.159956,114.855485,1627.119368,-9399.007173
135.162416,363.709035,-38.285162,-10585.847182
135.164876,-267.996131,631.705166,-9992.427178
135.167336,-1244.267752,1359.123237,-9456.434915
135.169795,995.414202,363.709035,-10336.993632
135.172255,880.558717,689.132909,-10068.997501
135.174715,-306.281293,1052.841944,-10183.852986
135.177174,-153.140646,555.134843,-10241.280728
135.179634,1550.549045,344.566454,-9609.575562
135.182094,-440.279358,1225.125171,-9934.999435
135.184554,803.988394,478.564520,-10260.423309
135.187013,-325.423874,363.709035,-9590.432981
135.189473,-612.562586,1454.836141,-9877.571693
135.191933,76.570323,382.851616,-10470.991698
135.194392,133.998066,421.136778,-9954.142016
135.196852,-1091.127106,1665.404530,-9954.142016
135.199312,-574.277424,38.285162,-10279.565890
135.201772,325.423874,689.132909,-9686.145885
135.204231,1799.402595,1110.269686,-9667.003304
135.206691,-306.281293,555.134843,-10375.278794
135.209151,861.416136,172.283227,-9647.860723
135.211610,-1186.840010,1416.550979,-9896.714274
135.214070,-1167.697429,306.281293,-10451.849117
135.216530,899.701298,153.140646,-9762.716208
135.218990,-287.138712,2584.248408,-9820.143950
135.221449,2239.681954,-382.851616,-10011.569758
135.223909,842.273555,229.710970,-9188.438784
135.226369,191.425808,2316.252277,-10375.278794
135.228829,2124.826469,-459.421939,-10183.852986
135.231406,555.134843,1493.121302,-9877.571693
135.233914,803.988394,2239.681954,-9494.720077
135.236421,306.281293,-1129.412267,-9667.003304
135.238929,-535.992262,2316.252277,-10068.997501
135.241437,1416.550979,976.271621,-10126.425243
135.243945,2641.676150,-899.701298,-9992.427178
135.246453,689.132909,1799.402595,-9456.434915
135.248960,153.140646,248.853550,-9896.714274
135.251468,19.142581,401.994197,-10222.138147
135.253976,1033.699363,1741.974853,-9877.571693
135.256484,2258.824534,516.849682,-9858.429112
135.258991,344.566454,382.851616,-9724.431046
135.261499,-57.427742,516.849682,-9801.001370
135.264007,631.705166,784.845813,-9973.284597
135.266515,803.988394,363.709035,-10432.706536
135.269023,803.988394,1339.980656,-9896.714274
135.271530,1071.984525,746.560651,-9647.860723
135.274038,574.277424,-210.568389,-10030.712339
135.276546,1129.412267,1799.402595,-9820.143950
135.279054,-401.994197,669.990328,-10068.997501
135.281561,995.414202,-248.853550,-10336.993632
135.284069,861.416136,2067.398726,-9533.005238
135.286577,2143.969050,363.709035,-9877.571693
135.289085,2009.970984,-210.568389,-10490.134278
135.291592,1378.265818,1837.687757,-9437.292334
135.294100,-899.701298,421.136778,-10088.140082
135.296608,1091.127106,-631.705166,-10566.704602
135.299116,1397.408398,2622.533570,-9226.723946
135.301624,2029.113565,-248.853550,-10202.995566
135.304131,-516.849682,-210.568389,-10164.710405
135.306639,669.990328,2737.389054,-9781.858789
135.309147,153.140646,612.562586,-10202.995566
135.311655,2392.822600,-229.710970,-10068.997501
135.314162,803.988394,2469.392923,-9207.581365
135.316670,2067.398726,-114.855485,-10183.852986
135.319178,-1244.267752,746.560651,-10470.991698
135.321686,-631.705166,1761.117434,-9150.153622
135.324193,210.568389,19.142581,-9475.577496
135.326701,-1473.978722,516.849682,-10738.987829
135.329209,1282.552914,2469.392923,-9590.432981
135.331749,1282.552914,-880.558717,-10126.425243
135.334289,-1301.695494,440.279358,-10068.997501
135.336829,842.273555,1454.836141,-9073.583299
135.339369,1225.125171,191.425808,-10930.413637
135.341909,-95.712904,612.562586,-10145.567824
135.344449,-325.423874,957.129040,-9245.866526
135.346989,-1722.832272,306.281293,-10145.567824
