#time,accel_x,accel_y,accel_z
732.500796,1607.976787,1244.267752,-8939.585234
732.503931,1952.543242,-267.996131,-9896.714274
732.507065,1569.691626,995.414202,-9475.577496
732.510200,765.703232,-1033.699363,-9820.143950
732.513335,229.710970,1741.974853,-9379.864592
732.516470,-1493.121302,765.703232,-9973.284597
732.519604,-210.568389,784.845813,-9379.864592
732.522739,2048.256146,1129.412267,-9513.862658
732.525874,4326.223261,746.560651,-9954.142016
732.529008,5149.354235,995.414202,-9035.298138
732.532143,229.710970,267.996131,-9571.290400
732.535278,-2124.826469,363.709035,-9801.001370
732.538412,-2220.539373,440.279358,-9705.288466
732.541547,-765.703232,1761.117434,-9245.866526
732.544682,-574.277424,957.129040,-9647.860723
732.547816,-325.423874,669.990328,-9552.147819
732.550951,95.712904,1129.412267,-9724.431046
732.554086,1741.974853,-76.570323,-9552.147819
732.557220,1339.980656,937.986459,-9494.720077
732.560355,765.703232,-574.277424,-9667.003304
732.563490,-1473.978722,1933.400661,-9284.151688
732.566624,-1818.545176,-19.142581,-10356.136213
732.569759,267.996131,1550.549045,-9016.155557
732.572894,516.849682,497.707101,-9973.284597
732.576028,727.418070,1263.410333,-9705.288466
732.579163,1435.693560,574.277424,-9399.007173
732.582298,1033.699363,-38.285162,-9686.145885
732.585433,363.709035,976.271621,-9456.434915
732.588567,-650.847747,555.134843,-9590.432981
732.591702,248.853550,1339.980656,-9418.149754
732.594837,-899.701298,-172.283227,-10279.565890
732.597991,-1856.830338,1493.121302,-9207.581365
732.601145,-1684.547110,574.277424,-9667.003304
732.604299,2201.396792,765.703232,-9571.290400
732.607453,650.847747,-803.988394,-9724.431046
732.610607,-1071.984525,918.843878,-9131.011042
732.613762,-1033.699363,976.271621,-9724.431046
732.616916,2354.537438,478.564520,-9839.286531
732.620070,1205.982590,957.129040,-9322.436850
732.623224,-306.281293,478.564520,-9858.429112
732.626378,401.994197,2067.398726,-9379.864592
732.629532,2124.826469,803.988394,-9724.431046
732.632687,1952.543242,153.140646,-9092.725880
