#time,accel_x,accel_y,accel_z
926.644995,-478.564520,-191.425808,-9877.571693
926.647572,708.275490,918.843878,-9494.720077
926.650148,957.129040,1052.841944,-9533.005238
926.652725,478.564520,-325.423874,-10088.140082
926.655302,-114.855485,1091.127106,-9245.866526
926.657879,708.275490,1550.549045,-9303.294269
926.660455,535.992262,-880.558717,-10336.993632
926.663032,57.427742,1933.400661,-9379.864592
926.665609,784.845813,229.710970,-9379.864592
926.668186,995.414202,-1665.404530,-10260.423309
926.670762,-95.712904,-650.847747,-9743.573627
926.673339,191.425808,306.281293,-9437.292334
926.675916,1493.121302,-2584.248408,-9992.427178
926.678498,-363.709035,38.285162,-9188.438784
926.681080,95.712904,-2354.537438,-9877.571693
926.683662,401.994197,-650.847747,-10336.993632
926.686244,-153.140646,3311.666478,-9131.011042
926.688826,95.712904,2067.398726,-9303.294269
926.691408,1703.689691,5072.783912,-9073.583299
926.693991,555.134843,1952.543242,-9628.718142
926.696573,-976.271621,4555.934230,-9188.438784
926.699155,1167.697429,-784.845813,-10336.993632
926.701737,1148.554848,1033.699363,-8863.014910
926.704319,-382.851616,861.416136,-9609.575562
926.706901,478.564520,-765.703232,-10432.706536
926.709483,842.273555,765.703232,-9245.866526
926.712065,229.710970,-114.855485,-9973.284597
926.714647,382.851616,-95.712904,-10241.280728
926.717229,899.701298,2909.672282,-8786.444587
926.719811,133.998066,727.418070,-9915.856854
926.722394,440.279358,1244.267752,-9934.999435
926.724976,1033.699363,1148.554848,-9188.438784
926.727558,401.994197,-535.992262,-9705.288466
926.730140,133.998066,1799.402595,-9475.577496
926.732722,1071.984525,574.277424,-9992.427178
926.735304,593.420005,133.998066,-9743.573627
926.737886,-344.566454,1091.127106,-9226.723946
926.740468,-38.285162,-229.710970,-10088.140082
926.743050,1339.980656,1914.258080,-9494.720077
926.745632,497.707101,1895.115499,-9762.716208
926.748214,-344.566454,1856.830338,-9475.577496
926.750797,823.130974,1071.984525,-9207.581365
926.753379,478.564520,2450.250342,-9609.575562
926.755961,229.710970,4096.512291,-9533.005238
926.758543,1052.841944,880.558717,-9915.856854
926.761125,574.277424,2775.674216,-9035.298138
926.763707,440.279358,1531.406464,-9360.722011
926.766289,-229.710970,3483.949706,-9399.007173
926.768871,2124.826469,-2048.256146,-10260.423309
926.771453,-3713.660675,2813.959378,-9820.143950
926.774035,3177.668413,-1703.689691,-9399.007173
926.776617,1569.691626,-1359.123237,-9571.290400
926.779200,-2450.250342,-727.418070,-10298.708470
926.781785,1493.121302,-918.843878,-9571.290400
926.784371,1416.550979,631.705166,-9035.298138
926.786957,727.418070,-2660.818731,-10585.847182
926.789543,267.996131,803.988394,-9781.858789
926.792129,191.425808,2277.967115,-8920.442653
926.794714,1014.556782,-2316.252277,-10260.423309
926.797300,823.130974,2220.539373,-9513.862658
926.799886,-114.855485,1110.269686,-9724.431046
926.802472,1167.697429,440.279358,-9801.001370
926.805058,-555.134843,-191.425808,-9552.147819
926.807644,1129.412267,-114.855485,-9762.716208
926.810229,1722.832272,-363.709035,-9954.142016
926.812815,-1186.840010,325.423874,-9801.001370
926.815401,459.421939,957.129040,-9207.581365
926.817987,1780.260014,-95.712904,-9628.718142
926.820573,-287.138712,1244.267752,-9456.434915
926.823158,-440.279358,-114.855485,-9896.714274
926.825744,1397.408398,1799.402595,-9360.722011
926.828330,306.281293,746.560651,-9743.573627
926.830916,-363.709035,-555.134843,-9896.714274
926.833502,957.129040,2411.965181,-8843.872330
926.836088,899.701298,-995.414202,-10260.423309
926.838673,-172.283227,765.703232,-9877.571693
926.841259,306.281293,2354.537438,-8958.727814
926.843845,1454.836141,-1569.691626,-9954.142016
926.846431,172.283227,1282.552914,-9590.432981
926.849017,-1091.127106,-421.136778,-9743.573627
926.851602,2354.537438,-2297.109696,-10049.854920
926.854188,57.427742,612.562586,-9456.434915
926.856774,172.283227,-3694.518094,-9915.856854
926.859360,1091.127106,421.136778,-9533.005238
926.861946,1167.697429,-1129.412267,-9667.003304
926.864532,-1110.269686,-516.849682,-9724.431046
926.867117,1531.406464,-133.998066,-9552.147819
926.869703,1225.125171,-2297.109696,-10126.425243
926.872289,-401.994197,5283.352301,-9207.581365
926.874875,1014.556782,1646.261949,-9801.001370
926.877461,1990.828403,784.845813,-9552.147819
926.880046,-899.701298,3905.086483,-8863.014910
926.882632,-306.281293,-1531.406464,-10719.845248
926.885218,2373.680019,1971.685822,-8767.302006
926.887803,-593.420005,3388.236802,-9494.720077
926.890389,248.853550,-1416.550979,-10260.423309
926.892974,1531.406464,1914.258080,-9016.155557
926.895560,937.986459,1033.699363,-9379.864592
926.898145,-689.132909,976.271621,-9934.999435
926.900731,1607.976787,2201.396792,-9360.722011
926.903316,172.283227,-229.710970,-9839.286531
926.905902,-727.418070,1818.545176,-9628.718142
926.908488,1186.840010,3273.381317,-8939.585234
926.911073,1014.556782,1435.693560,-9724.431046
926.913659,-363.709035,401.994197,-9934.999435
926.916244,248.853550,1607.976787,-9284.151688
926.918830,1550.549045,-555.134843,-9743.573627
926.921415,631.705166,1148.554848,-9781.858789
926.924001,-746.560651,1205.982590,-9533.005238
926.926586,1359.123237,-803.988394,-9647.860723
926.929172,746.560651,2277.967115,-9150.153622
926.931757,-459.421939,306.281293,-10164.710405
926.934343,669.990328,133.998066,-9667.003304
926.936928,727.418070,1205.982590,-8997.012976
926.939514,-57.427742,689.132909,-10030.712339
926.942099,1110.269686,1397.408398,-9801.001370
926.944685,535.992262,2124.826469,-9265.009107
926.947271,-861.416136,1320.838075,-10011.569758
926.949856,382.851616,1263.410333,-9781.858789
926.952442,2163.111630,4862.215523,-8518.448456
926.955027,-459.421939,1052.841944,-10336.993632
926.957613,-1071.984525,2182.254211,-9724.431046
926.960198,1875.972918,3541.377448,-8327.022648
926.962784,95.712904,1569.691626,-9686.145885
926.965369,382.851616,-995.414202,-10470.991698
926.967955,-516.849682,3503.092286,-8805.587168
926.970540,2622.533570,-3981.656806,-10145.567824
926.973126,784.845813,-1799.402595,-10413.563955
926.975711,-2660.818731,478.564520,-9475.577496
926.978297,2392.822600,-2947.957443,-9762.716208
926.980882,-248.853550,669.990328,-9628.718142
926.983468,19.142581,-1359.123237,-9954.142016
926.986054,1244.267752,1416.550979,-9781.858789
926.988638,-708.275490,440.279358,-9647.860723
926.991223,133.998066,803.988394,-9226.723946
926.993809,2469.392923,574.277424,-9552.147819
926.996394,-612.562586,976.271621,-9820.143950
926.998980,-516.849682,0.000000,-9915.856854
927.001565,1301.695494,-574.277424,-9667.003304
927.004151,899.701298,191.425808,-9322.436850
927.006736,-229.710970,153.140646,-9896.714274
927.009322,1014.556782,229.710970,-9992.427178
927.011907,1282.552914,-918.843878,-9475.577496
927.014493,-76.570323,1167.697429,-9762.716208
927.017078,880.558717,650.847747,-9839.286531
927.019664,880.558717,363.709035,-9379.864592
927.022249,-535.992262,593.420005,-9513.862658
927.024835,1014.556782,1856.830338,-9628.718142
927.027420,1301.695494,153.140646,-9724.431046
927.030006,0.000000,172.283227,-9226.723946
927.032591,-574.277424,2354.537438,-9111.868461
927.035177,1493.121302,-574.277424,-10011.569758
927.037762,-153.140646,1052.841944,-9667.003304
927.040348,-19.142581,535.992262,-9418.149754
927.042933,1225.125171,-803.988394,-9571.290400
927.045519,976.271621,-1722.832272,-9839.286531
927.048104,-1282.552914,689.132909,-9647.860723
927.050690,-689.132909,-38.285162,-9667.003304
927.053275,2067.398726,-5111.069074,-10068.997501
927.055861,421.136778,1454.836141,-9322.436850
927.058446,-1110.269686,-1703.689691,-10394.421374
927.061032,2909.672282,3311.666478,-8882.157491
927.063617,-1205.982590,1607.976787,-9150.153622
927.066203,-2756.531635,-114.855485,-10394.421374
927.068788,3139.383251,5608.776174,-8422.735552
927.071374,-861.416136,-593.420005,-10260.423309
927.073959,-612.562586,4058.227130,-9303.294269
927.076545,1780.260014,746.560651,-9303.294269
927.079130,1473.978722,57.427742,-9609.575562
927.081716,-995.414202,976.271621,-10222.138147
927.084301,-172.283227,2335.394858,-9552.147819
927.086887,1837.687757,-1339.980656,-9667.003304
927.089472,-133.998066,459.421939,-10222.138147
927.091978,-823.130974,1435.693560,-9379.864592
927.094484,2373.680019,880.558717,-9169.296203
927.096990,95.712904,210.568389,-10298.708470
927.099496,-344.566454,2105.683888,-9513.862658
927.102001,1684.547110,2411.965181,-8901.300072
927.104507,1397.408398,1186.840010,-9762.716208
927.107013,-631.705166,1378.265818,-9513.862658
927.109519,803.988394,-114.855485,-9781.858789
927.112024,1225.125171,727.418070,-9647.860723
927.114530,-114.855485,1301.695494,-9915.856854
927.117036,765.703232,172.283227,-9762.716208
927.119542,1014.556782,650.847747,-9150.153622
927.122048,-459.421939,689.132909,-9781.858789
927.124553,727.418070,0.000000,-10222.138147
927.127059,1052.841944,1033.699363,-9475.577496
927.129565,38.285162,842.273555,-9743.573627
927.132071,76.570323,1225.125171,-9456.434915
927.134577,746.560651,1014.556782,-9265.009107
927.137082,976.271621,2584.248408,-9820.143950
927.139588,-267.996131,1971.685822,-9973.284597
927.142094,421.136778,3062.812928,-8901.300072
927.144600,1320.838075,3407.379382,-9169.296203
927.147105,-1780.260014,1990.828403,-9743.573627
927.149611,-248.853550,1990.828403,-9399.007173
927.152117,2641.676150,-306.281293,-9973.284597
927.154623,-1148.554848,1531.406464,-9877.571693
927.157129,1933.400661,-2718.246474,-9590.432981
927.159634,497.707101,1588.834206,-9456.434915
927.162140,1914.258080,-3062.812928,-10777.272990
927.164646,-1416.550979,-803.988394,-9399.007173
927.167152,229.710970,-1512.263883,-9820.143950
927.169658,1741.974853,-1722.832272,-9992.427178
927.172163,-401.994197,3273.381317,-9322.436850
927.174669,650.847747,-1091.127106,-10164.710405
927.177175,1339.980656,1971.685822,-9188.438784
927.179681,-650.847747,1493.121302,-9284.151688
927.182186,880.558717,-1205.982590,-10049.854920
927.184692,918.843878,1320.838075,-9609.575562
927.187198,-287.138712,746.560651,-9533.005238
927.189704,574.277424,0.000000,-9705.288466
927.192161,899.701298,689.132909,-9188.438784
927.194618,727.418070,-1416.550979,-9934.999435
927.197075,-363.709035,957.129040,-9801.001370
927.199532,1091.127106,669.990328,-9667.003304
927.201989,650.847747,746.560651,-9494.720077
927.204446,57.427742,593.420005,-9533.005238
927.206903,803.988394,1397.408398,-9494.720077
927.209360,612.562586,-76.570323,-10107.282662
927.211817,-248.853550,937.986459,-9609.575562
927.214274,-593.420005,1033.699363,-9571.290400
927.216731,1416.550979,-210.568389,-9820.143950
927.219188,-459.421939,1091.127106,-9475.577496
927.221645,95.712904,-133.998066,-9724.431046
927.224102,2297.109696,-880.558717,-9877.571693
927.226559,95.712904,-401.994197,-9801.001370
927.229016,-708.275490,-306.281293,-9552.147819
927.231473,1627.119368,-995.414202,-9513.862658
927.233930,612.562586,-4575.076811,-10260.423309
927.236387,19.142581,1550.549045,-9245.866526
927.238845,1359.123237,-2277.967115,-10432.706536
927.241302,2316.252277,1971.685822,-8843.872330
927.243759,57.427742,3369.094221,-8748.159426
927.246216,-1722.832272,-1665.404530,-10585.847182
927.248673,2526.820666,7446.463931,-8173.882002
927.251130,-957.129040,-1205.982590,-10796.415571
927.253587,-38.285162,3541.377448,-9169.296203
927.256044,823.130974,3139.383251,-8729.016845
927.258501,-19.142581,172.283227,-9954.142016
927.260958,-191.425808,2239.681954,-9896.714274
927.263415,1378.265818,497.707101,-9513.862658
927.265872,880.558717,-1722.832272,-9954.142016
927.268329,-306.281293,803.988394,-9781.858789
927.270786,1148.554848,1071.984525,-9207.581365
927.273243,1741.974853,401.994197,-9801.001370
927.275700,-995.414202,1665.404530,-9762.716208
927.278157,478.564520,1665.404530,-9284.151688
927.280614,1129.412267,2143.969050,-9609.575562
927.283071,-535.992262,842.273555,-9724.431046
927.285528,803.988394,1397.408398,-9265.009107
927.287985,1033.699363,-612.562586,-10011.569758
927.290475,-133.998066,1493.121302,-9418.149754
927.292965,248.853550,-191.425808,-9628.718142
927.295455,1378.265818,1129.412267,-9360.722011
927.297945,-325.423874,803.988394,-9628.718142
927.300435,38.285162,708.275490,-9552.147819
927.302925,1569.691626,1091.127106,-9245.866526
927.305416,153.140646,1110.269686,-9877.571693
927.307906,-306.281293,1856.830338,-9379.864592
927.310396,1071.984525,1205.982590,-9188.438784
927.312886,248.853550,1225.125171,-9877.571693
927.315376,153.140646,4843.072942,-9284.151688
927.317866,516.849682,2201.396792,-9801.001370
927.320356,287.138712,1416.550979,-9647.860723
927.322846,306.281293,3464.807125,-9092.725880
927.325336,-401.994197,2852.244539,-9360.722011
927.327826,2086.541307,-1052.841944,-10222.138147
927.330316,-2967.100024,2794.816797,-9762.716208
927.332806,2258.824534,-3598.805190,-9743.573627
927.335296,248.853550,401.994197,-9360.722011
927.337786,-708.275490,-1990.828403,-10432.706536
927.340276,-19.142581,-1627.119368,-9686.145885
927.342766,918.843878,440.279358,-9494.720077
927.345256,1301.695494,-2986.242605,-10375.278794
927.347746,-421.136778,3101.098090,-9399.007173
927.350236,765.703232,114.855485,-9801.001370
927.352726,1359.123237,861.416136,-9322.436850
927.355216,210.568389,1722.832272,-9303.294269
927.357706,459.421939,-918.843878,-9992.427178
927.360196,976.271621,1588.834206,-9647.860723
927.362686,-363.709035,-76.570323,-9590.432981
927.365176,133.998066,-1071.984525,-9820.143950
927.367666,1071.984525,1493.121302,-9341.579430
927.370156,421.136778,-1205.982590,-9934.999435
927.372646,-593.420005,880.558717,-9686.145885
927.375136,1531.406464,1225.125171,-9475.577496
927.377626,631.705166,172.283227,-9839.286531
927.380117,-325.423874,535.992262,-9552.147819
927.382607,899.701298,1205.982590,-9533.005238
927.385097,1110.269686,382.851616,-9973.284597
927.387587,-153.140646,191.425808,-9801.001370
927.390102,-957.129040,1091.127106,-9437.292334
927.392617,2086.541307,-172.283227,-9552.147819
927.395132,574.277424,-229.710970,-9820.143950
927.397647,76.570323,669.990328,-9647.860723
927.400162,1703.689691,-1014.556782,-9724.431046
