#time,accel_x,accel_y,accel_z
474.622805,421.136778,1244.267752,-10088.140082
474.625208,363.709035,95.712904,-9992.427178
474.627612,574.277424,1397.408398,-9628.718142
474.630016,631.705166,669.990328,-10030.712339
474.632419,248.853550,229.710970,-9934.999435
474.634823,421.136778,1301.695494,-9743.573627
474.637227,650.847747,899.701298,-9781.858789
474.639630,421.136778,478.564520,-10011.569758
474.642034,325.423874,1091.127106,-9839.286531
474.644437,1780.260014,574.277424,-9858.429112
474.646841,38.285162,880.558717,-9858.429112
474.649245,-57.427742,631.705166,-9743.573627
474.651648,1512.263883,1263.410333,-9628.718142
474.654052,325.423874,440.279358,-10126.425243
474.656456,1129.412267,382.851616,-9628.718142
474.658859,2871.387120,1416.550979,-9896.714274
474.661263,3330.809059,516.849682,-9762.716208
474.663667,2143.969050,784.845813,-9743.573627
474.666126,1205.982590,1359.123237,-9762.716208
474.668585,-2641.676150,-535.992262,-10260.423309
474.671044,-4632.504554,2067.398726,-9820.143950
474.673503,535.992262,-57.427742,-9992.427178
474.675962,1990.828403,1550.549045,-9839.286531
474.678422,3426.521963,555.134843,-9934.999435
474.680881,765.703232,172.283227,-9915.856854
474.683340,-2737.389054,1665.404530,-9552.147819
474.685799,-1186.840010,497.707101,-10470.991698
474.688258,1837.687757,880.558717,-10183.852986
474.690717,1282.552914,899.701298,-9494.720077
474.693177,669.990328,38.285162,-10030.712339
474.695636,-555.134843,1071.984525,-9954.142016
474.698095,-1684.547110,478.564520,-9647.860723
474.700554,631.705166,1205.982590,-10413.563955
474.703013,1263.410333,669.990328,-9954.142016
474.705473,440.279358,248.853550,-9667.003304
474.707932,-153.140646,1684.547110,-9992.427178
474.710391,976.271621,-344.566454,-9954.142016
474.712850,-650.847747,1186.840010,-9992.427178
474.715309,1493.121302,1282.552914,-10049.854920
474.717768,-382.851616,-38.285162,-9858.429112
474.720228,-1091.127106,1071.984525,-9896.714274
474.722687,19.142581,823.130974,-10049.854920
474.725146,-153.140646,306.281293,-10317.851051
474.727605,-746.560651,1167.697429,-9820.143950
474.730064,-382.851616,344.566454,-9705.288466
474.732523,689.132909,631.705166,-10088.140082
474.734983,2182.254211,478.564520,-9647.860723
474.737442,-306.281293,1665.404530,-10049.854920
474.739901,631.705166,-153.140646,-9896.714274
474.742360,-1531.406464,746.560651,-9801.001370
474.744819,-2450.250342,1129.412267,-10107.282662
474.747278,267.996131,248.853550,-10030.712339
474.749738,2813.959378,2239.681954,-9954.142016
474.752197,7657.032320,382.851616,-9647.860723
474.754656,842.273555,-57.427742,-9265.009107
474.757115,-4383.651003,1914.258080,-10624.132344
474.759574,-4211.367776,19.142581,-10126.425243
474.762034,-2928.814862,1263.410333,-10298.708470
474.764529,3292.523898,2009.970984,-9781.858789
474.767025,8078.169098,-746.560651,-9590.432981
474.769521,1493.121302,1071.984525,-9839.286531
474.772017,-1684.547110,612.562586,-9781.858789
474.774513,-1741.974853,555.134843,-10183.852986
474.777009,-708.275490,861.416136,-10241.280728
474.779505,1895.115499,421.136778,-9590.432981
474.782001,2947.957443,1339.980656,-9781.858789
474.784496,2545.963246,-248.853550,-10011.569758
474.786992,267.996131,1493.121302,-9513.862658
474.789488,-593.420005,708.275490,-10126.425243
474.791984,-114.855485,478.564520,-9667.003304
474.794480,1397.408398,1263.410333,-9915.856854
474.796976,1569.691626,229.710970,-10164.710405
474.799472,248.853550,1282.552914,-9839.286531
474.801968,555.134843,746.560651,-9724.431046
474.804463,976.271621,650.847747,-10202.995566
474.806959,1225.125171,1071.984525,-9896.714274
474.809455,-382.851616,-38.285162,-9705.288466
474.811951,708.275490,1110.269686,-10241.280728
474.814447,1110.269686,478.564520,-9743.573627
474.816943,2239.681954,1071.984525,-9992.427178
474.819439,2392.822600,478.564520,-10222.138147
474.821935,1722.832272,344.566454,-9494.720077
474.824430,-1301.695494,1473.978722,-10107.282662
474.826926,650.847747,-248.853550,-10298.708470
474.829422,1244.267752,1761.117434,-9437.292334
474.831918,1569.691626,-95.712904,-10336.993632
474.834414,-612.562586,363.709035,-9628.718142
474.836910,631.705166,803.988394,-10164.710405
474.839406,1416.550979,1205.982590,-10145.567824
474.841902,5053.641331,-76.570323,-9590.432981
474.844397,-344.566454,1282.552914,-9954.142016
474.846893,-4019.941968,689.132909,-10068.997501
474.849389,-5034.498750,535.992262,-10202.995566
474.851885,1722.832272,937.986459,-9552.147819
474.854381,6125.625856,1473.978722,-9858.429112
474.856877,4326.223261,-306.281293,-10547.562021
