#time,accel_x,accel_y,accel_z
3699.638008,478.564520,842.273555,-9762.716208
3699.640563,459.421939,153.140646,-10049.854920
3699.643118,574.277424,1244.267752,-9896.714274
3699.645673,631.705166,899.701298,-9801.001370
3699.648228,325.423874,76.570323,-10145.567824
3699.650783,593.420005,1186.840010,-9743.573627
3699.653338,650.847747,937.986459,-9762.716208
3699.655893,459.421939,363.709035,-10164.710405
3699.658448,459.421939,1378.265818,-9533.005238
3699.661003,1091.127106,-555.134843,-10126.425243
3699.663558,689.132909,842.273555,-10088.140082
3699.666113,516.849682,765.703232,-9552.147819
3699.668668,1531.406464,-267.996131,-9839.286531
3699.671223,1282.552914,650.847747,-9973.284597
3699.673778,957.129040,-421.136778,-10049.854920
3699.676333,440.279358,1473.978722,-9705.288466
3699.678888,-1741.974853,3828.516160,-9456.434915
3699.681443,2067.398726,-2143.969050,-10528.419440
3699.683998,3215.953574,1014.556782,-9360.722011
3699.686554,1722.832272,-765.703232,-9973.284597
3699.689110,-1952.543242,-1339.980656,-10298.708470
3699.691667,-2182.254211,5876.772306,-9265.009107
3699.694223,-38.285162,1071.984525,-10183.852986
3699.696780,3388.236802,-1225.125171,-10068.997501
3699.699336,2335.394858,2756.531635,-9360.722011
3699.701893,-746.560651,-1205.982590,-10432.706536
3699.704449,-4077.369710,1263.410333,-9934.999435
3699.707005,1339.980656,4307.080680,-9475.577496
3699.709562,1531.406464,-401.994197,-10317.851051
3699.712118,1014.556782,287.138712,-9667.003304
3699.714675,401.994197,1531.406464,-9513.862658
3699.717231,-976.271621,-823.130974,-10413.563955
3699.719788,172.283227,1799.402595,-9954.142016
3699.722344,918.843878,1952.543242,-9667.003304
3699.724900,363.709035,-248.853550,-10279.565890
3699.727457,76.570323,1263.410333,-9245.866526
3699.730013,803.988394,325.423874,-9915.856854
3699.732570,899.701298,957.129040,-10107.282662
3699.735126,229.710970,1435.693560,-10011.569758
3699.737683,248.853550,344.566454,-10107.282662
3699.740239,669.990328,1339.980656,-9571.290400
3699.742795,-133.998066,440.279358,-9590.432981
3699.745352,-861.416136,1110.269686,-10394.421374
3699.747908,-287.138712,3790.230998,-9552.147819
3699.750465,153.140646,2029.113565,-9801.001370
3699.753021,1110.269686,708.275490,-9724.431046
3699.755578,3885.943902,-957.129040,-9590.432981
3699.758134,-1914.258080,1435.693560,-9494.720077
3699.760690,-2526.820666,-1856.830338,-11083.554283
3699.763247,-1359.123237,3349.951640,-9858.429112
3699.765803,4555.934230,1473.978722,-9705.288466
3699.768360,229.710970,4517.649069,-8652.446522
3699.770916,-593.420005,1684.547110,-10164.710405
3699.773473,2488.535504,-2603.390989,-10317.851051
3699.776029,-1627.119368,3388.236802,-8958.727814
3699.778585,803.988394,-3847.658741,-11332.407834
3699.781142,4058.227130,2239.681954,-9437.292334
3699.783698,-478.564520,5283.352301,-8786.444587
3699.786255,-1761.117434,-3311.666478,-10930.413637
3699.788813,-421.136778,4843.072942,-9073.583299
3699.791371,2986.242605,38.285162,-10183.852986
3699.793929,2756.531635,-5034.498750,-10719.845248
3699.796488,918.843878,1914.258080,-9207.581365
3699.799046,-1971.685822,153.140646,-10394.421374
3699.801604,-1014.556782,1512.263883,-9781.858789
3699.804162,1856.830338,3522.234867,-9456.434915
3699.806720,3139.383251,-382.851616,-10202.995566
3699.809279,1225.125171,-899.701298,-9801.001370
3699.811837,-229.710970,-746.560651,-9954.142016
3699.814395,-95.712904,-421.136778,-10241.280728
3699.816953,1263.410333,2029.113565,-10030.712339
3699.819511,478.564520,555.134843,-10470.991698
3699.822070,823.130974,-306.281293,-9399.007173
3699.824628,708.275490,1186.840010,-9150.153622
3699.827186,669.990328,727.418070,-10585.847182
3699.829744,478.564520,1301.695494,-9973.284597
3699.832302,133.998066,1110.269686,-9341.579430
3699.834861,842.273555,-325.423874,-9896.714274
3699.837419,995.414202,306.281293,-9896.714274
3699.839977,1512.263883,459.421939,-10107.282662
3699.842535,1512.263883,-325.423874,-10279.565890
3699.845094,1033.699363,-574.277424,-9954.142016
3699.847652,727.418070,382.851616,-9456.434915
3699.850210,-937.986459,497.707101,-9954.142016
3699.852768,1473.978722,1282.552914,-10317.851051
3699.855326,2431.107762,3579.662610,-9265.009107
3699.857885,3024.527766,-2622.533570,-9934.999435
3699.860443,-172.283227,-880.558717,-9762.716208
3699.863001,-2469.392923,1971.685822,-9954.142016
3699.865559,669.990328,-976.271621,-10451.849117
3699.868117,3675.375514,593.420005,-9801.001370
3699.870676,-765.703232,5015.356170,-9418.149754
3699.873234,1205.982590,-3943.371645,-10777.272990
3699.875792,612.562586,-689.132909,-9820.143950
3699.878350,-3349.951640,5053.641331,-9418.149754
3699.880908,1512.263883,-5245.067139,-11562.118803
3699.883467,2833.101958,4785.645200,-8575.876198
3699.886025,880.558717,-306.281293,-10049.854920
3699.888583,-4287.938099,382.851616,-10164.710405
3699.891141,708.275490,3617.947771,-9686.145885
3699.893698,1052.841944,1301.695494,-9724.431046
3699.896256,2143.969050,-421.136778,-10145.567824
3699.898814,650.847747,459.421939,-9513.862658
3699.901371,-1454.836141,267.996131,-9934.999435
3699.903929,-3177.668413,1473.978722,-10356.136213
3699.906486,1550.549045,3598.805190,-9705.288466
3699.909044,1895.115499,535.992262,-9934.999435
3699.911602,325.423874,-76.570323,-9743.573627
3699.914159,-382.851616,1722.832272,-9418.149754
3699.916717,440.279358,-746.560651,-10700.702667
3699.919275,95.712904,1741.974853,-10126.425243
3699.921832,1148.554848,1301.695494,-9284.151688
3699.924390,-248.853550,-19.142581,-9992.427178
3699.926948,-114.855485,1052.841944,-9762.716208
3699.929505,957.129040,1167.697429,-9877.571693
3699.932063,516.849682,1320.838075,-10126.425243
3699.934620,344.566454,-76.570323,-9896.714274
3699.937178,-861.416136,2545.963246,-9092.725880
3699.939736,-1033.699363,1225.125171,-10030.712339
3699.942293,-459.421939,1971.685822,-10049.854920
3699.944851,765.703232,2297.109696,-9839.286531
3699.947409,1205.982590,76.570323,-9781.858789
3699.949966,2890.529701,-2718.246474,-9992.427178
3699.952524,-1684.547110,3388.236802,-9054.440718
3699.955081,-2488.535504,-153.140646,-10796.415571
3699.957639,-76.570323,2603.390989,-10088.140082
3699.960197,4268.795518,803.988394,-9801.001370
3699.962754,-459.421939,3426.521963,-8824.729749
3699.965312,-1282.552914,535.992262,-10183.852986
3699.967870,2277.967115,-1148.554848,-10241.280728
3699.970427,-306.281293,3426.521963,-9341.579430
3699.972985,650.847747,-1952.543242,-10949.556218
3699.975543,4402.793584,95.712904,-9820.143950
3699.978100,-95.712904,3292.523898,-9073.583299
3699.980658,-1627.119368,-2565.105827,-10738.987829
3699.983215,-861.416136,5570.491013,-9150.153622
3699.985773,2297.109696,-1071.984525,-10509.276859
3699.988331,4134.797453,-4345.365842,-10413.563955
3699.990888,478.564520,3292.523898,-8805.587168
3699.993447,-2163.111630,1493.121302,-10164.710405
3699.996006,-803.988394,1186.840010,-9896.714274
3699.998565,2105.683888,3943.371645,-9379.864592
3700.001123,3196.810994,-1014.556782,-10432.706536
3700.003682,880.558717,210.568389,-9513.862658
3700.006241,-325.423874,133.998066,-9667.003304
3700.008800,363.709035,-1531.406464,-10662.417506
3700.011358,1244.267752,2469.392923,-9647.860723
3700.013917,689.132909,344.566454,-10451.849117
3700.016476,-344.566454,497.707101,-9360.722011
3700.019035,229.710970,1148.554848,-9073.583299
3700.021593,1186.840010,516.849682,-10470.991698
3700.024152,803.988394,1282.552914,-10432.706536
3700.026711,401.994197,918.843878,-9437.292334
3700.029270,459.421939,-612.562586,-9667.003304
3700.031828,1301.695494,-76.570323,-9705.288466
3700.034387,1569.691626,-57.427742,-10011.569758
3700.036946,1416.550979,-363.709035,-10451.849117
3700.039505,210.568389,803.988394,-9801.001370
3700.042063,-2411.965181,3522.234867,-9245.866526
3700.044622,1933.400661,-2086.541307,-10451.849117
3700.047181,3732.803256,1110.269686,-9494.720077
3700.049740,2316.252277,-401.994197,-10049.854920
3700.052298,-3177.668413,-937.986459,-10164.710405
3700.054857,669.990328,191.425808,-10011.569758
3700.057416,1167.697429,2431.107762,-9360.722011
3700.059975,1895.115499,-1225.125171,-10222.138147
3700.062533,2852.244539,535.992262,-10413.563955
3700.065092,19.142581,4498.506488,-8767.302006
3700.067651,-1799.402595,-3924.229064,-10566.704602
3700.070210,-1129.412267,4728.217458,-9437.292334
3700.072768,1569.691626,-459.421939,-10356.136213
3700.075327,2660.818731,-1473.978722,-10317.851051
3700.077886,287.138712,4383.651003,-9092.725880
3700.080445,-3828.516160,1397.408398,-9896.714274
3700.083003,57.427742,401.994197,-10356.136213
3700.085562,2986.242605,1665.404530,-9437.292334
3700.088121,2220.539373,-1282.552914,-10317.851051
3700.090680,-1014.556782,133.998066,-9934.999435
3700.093238,-1627.119368,2411.965181,-9360.722011
3700.095720,-1473.978722,1071.984525,-10049.854920
3700.098201,516.849682,3081.955509,-9954.142016
3700.100682,2048.256146,421.136778,-9839.286531
3700.103163,440.279358,172.283227,-9552.147819
3700.105645,-306.281293,1052.841944,-9858.429112
3700.108126,57.427742,401.994197,-10585.847182
3700.110607,1282.552914,1148.554848,-9628.718142
3700.113088,555.134843,803.988394,-9418.149754
3700.115570,-1454.836141,555.134843,-9801.001370
3700.118051,1244.267752,478.564520,-10260.423309
3700.120532,574.277424,1627.119368,-9877.571693
3700.123014,-899.701298,1397.408398,-9724.431046
3700.125495,-689.132909,1359.123237,-9877.571693
3700.127976,-287.138712,2469.392923,-9475.577496
3700.130457,-650.847747,1684.547110,-9839.286531
3700.132939,746.560651,957.129040,-10107.282662
3700.135420,3483.949706,-478.564520,-9858.429112
3700.137901,-1875.972918,2163.111630,-8977.870395
3700.140382,-1780.260014,-2201.396792,-10719.845248
3700.142864,-1282.552914,3751.945837,-9839.286531
3700.145345,3771.088418,1665.404530,-9954.142016
3700.147826,669.990328,2297.109696,-9265.009107
3700.150308,-459.421939,-248.853550,-10049.854920
3700.152789,-669.990328,1225.125171,-9934.999435
3700.155270,-1569.691626,1780.260014,-9418.149754
3700.157751,1761.117434,-3560.520029,-11083.554283
3700.160233,2335.394858,3101.098090,-9609.575562
3700.162714,1646.261949,-1990.828403,-10145.567824
3700.165195,-669.990328,2316.252277,-9341.579430
3700.167676,-1722.832272,3062.812928,-9801.001370
3700.170158,1148.554848,-1914.258080,-10681.560086
3700.172639,4785.645200,1607.976787,-9494.720077
