#time,accel_x,accel_y,accel_z
84163.715299,497.707101,1052.841944,-10107.282662
84163.717856,363.709035,153.140646,-10183.852986
84163.720414,497.707101,1435.693560,-9609.575562
84163.722972,555.134843,555.134843,-9934.999435
84163.725529,401.994197,191.425808,-10202.995566
84163.728087,478.564520,1454.836141,-9609.575562
84163.730646,535.992262,612.562586,-9896.714274
84163.733205,861.416136,325.423874,-10126.425243
84163.735765,-19.142581,1014.556782,-9724.431046
84163.738324,823.130974,995.414202,-9781.858789
84163.740883,689.132909,-19.142581,-10049.854920
84163.743442,478.564520,1703.689691,-9667.003304
84163.746001,287.138712,401.994197,-10049.854920
84163.748561,1091.127106,114.855485,-9992.427178
84163.751120,229.710970,1722.832272,-9667.003304
84163.753679,784.845813,287.138712,-10030.712339
84163.756238,555.134843,976.271621,-9915.856854
84163.758797,267.996131,1493.121302,-9762.716208
84163.761357,363.709035,-172.283227,-9973.284597
84163.763916,401.994197,1780.260014,-9801.001370
84163.766475,937.986459,95.712904,-10030.712339
84163.769034,669.990328,1091.127106,-9896.714274
84163.771593,708.275490,631.705166,-9877.571693
84163.774153,631.705166,229.710970,-9743.573627
84163.776712,287.138712,1359.123237,-10011.569758
84163.779271,842.273555,229.710970,-9877.571693
84163.781830,382.851616,1493.121302,-9647.860723
84163.784389,363.709035,306.281293,-10126.425243
84163.786949,440.279358,401.994197,-9820.143950
84163.789508,172.283227,1186.840010,-9858.429112
84163.792067,210.568389,306.281293,-9973.284597
84163.794626,210.568389,746.560651,-9820.143950
84163.797185,248.853550,1091.127106,-9801.001370
84163.799744,555.134843,382.851616,-9954.142016
84163.802304,612.562586,593.420005,-10126.425243
84163.804863,344.566454,1167.697429,-9724.431046
84163.807422,191.425808,440.279358,-10049.854920
84163.809981,535.992262,1014.556782,-9954.142016
84163.812540,593.420005,1052.841944,-9724.431046
84163.815100,306.281293,363.709035,-10375.278794
84163.817659,631.705166,995.414202,-9820.143950
84163.820218,363.709035,957.129040,-9609.575562
84163.822777,287.138712,459.421939,-10068.997501
84163.825336,478.564520,823.130974,-9877.571693
84163.827896,669.990328,957.129040,-9801.001370
84163.830455,344.566454,382.851616,-10107.282662
84163.833016,-114.855485,899.701298,-9743.573627
84163.835576,440.279358,1205.982590,-9801.001370
84163.838137,95.712904,306.281293,-10126.425243
84163.840698,784.845813,1454.836141,-9877.571693
84163.843258,574.277424,19.142581,-9839.286531
84163.845819,-19.142581,612.562586,-9973.284597
84163.848380,746.560651,1014.556782,-9762.716208
84163.850940,-76.570323,57.427742,-10241.280728
84163.853501,133.998066,1435.693560,-9820.143950
84163.856062,631.705166,133.998066,-9762.716208
84163.858623,-172.283227,421.136778,-10222.138147
84163.861183,95.712904,1052.841944,-9762.716208
84163.863744,-153.140646,-746.560651,-9973.284597
84163.866305,38.285162,918.843878,-9877.571693
84163.868865,2086.541307,172.283227,-9724.431046
84163.871426,880.558717,478.564520,-9934.999435
84163.873987,1512.263883,1722.832272,-9475.577496
84163.876548,1205.982590,191.425808,-9571.290400
84163.879108,-133.998066,1263.410333,-9992.427178
84163.881669,114.855485,1205.982590,-9705.288466
84163.884230,861.416136,1205.982590,-9628.718142
84163.886790,382.851616,1569.691626,-9781.858789
84163.889351,1014.556782,689.132909,-9667.003304
84163.891912,765.703232,574.277424,-9915.856854
84163.894472,899.701298,1225.125171,-9609.575562
84163.897033,497.707101,555.134843,-9973.284597
84163.899594,287.138712,459.421939,-10183.852986
84163.902155,574.277424,1186.840010,-9686.145885
84163.904715,287.138712,497.707101,-10011.569758
84163.907276,593.420005,803.988394,-10145.567824
84163.909837,631.705166,1282.552914,-9647.860723
84163.912397,153.140646,344.566454,-10241.280728
84163.914958,803.988394,842.273555,-9992.427178
84163.917519,669.990328,1148.554848,-9820.143950
84163.920080,133.998066,555.134843,-10279.565890
84163.922640,765.703232,746.560651,-10030.712339
84163.925201,650.847747,823.130974,-9858.429112
84163.927762,746.560651,612.562586,-10088.140082
84163.930322,746.560651,803.988394,-9896.714274
84163.932883,248.853550,823.130974,-9801.001370
84163.935445,1186.840010,918.843878,-9839.286531
84163.938007,1205.982590,631.705166,-9915.856854
84163.940569,995.414202,1129.412267,-9647.860723
84163.943132,1071.984525,172.283227,-9820.143950
84163.945694,478.564520,1282.552914,-10068.997501
84163.948256,-267.996131,1607.976787,-9858.429112
84163.950818,650.847747,401.994197,-9839.286531
84163.953380,-325.423874,1014.556782,-9896.714274
84163.955942,995.414202,1359.123237,-9820.143950
84163.958505,669.990328,248.853550,-10068.997501
84163.961067,478.564520,1167.697429,-9839.286531
84163.963629,1225.125171,325.423874,-9954.142016
84163.966191,1205.982590,1110.269686,-10030.712339
84163.968753,555.134843,1071.984525,-9781.858789
84163.971315,-114.855485,535.992262,-9915.856854
84163.973877,-708.275490,76.570323,-10241.280728
84163.976440,-363.709035,631.705166,-9896.714274
84163.979002,153.140646,-114.855485,-10126.425243
84163.981564,306.281293,-133.998066,-10126.425243
84163.984126,363.709035,497.707101,-9820.143950
84163.986688,325.423874,421.136778,-10107.282662
84163.989250,727.418070,708.275490,-10126.425243
84163.991813,114.855485,937.986459,-9801.001370
84163.994375,229.710970,823.130974,-9896.714274
84163.996937,689.132909,401.994197,-9992.427178
84163.999499,363.709035,1205.982590,-9743.573627
84164.002061,344.566454,459.421939,-10107.282662
84164.004623,689.132909,421.136778,-10030.712339
84164.007185,631.705166,1033.699363,-9647.860723
84164.009748,287.138712,306.281293,-10088.140082
84164.012310,937.986459,842.273555,-10030.712339
84164.014872,114.855485,669.990328,-9801.001370
84164.017434,382.851616,669.990328,-9973.284597
84164.019996,306.281293,459.421939,-9973.284597
84164.022558,593.420005,1148.554848,-9743.573627
